x,y,day,date
513154.728962664,1336656.677755750,84,2011-09-13
511041.990645415,1339690.896728940,84,2011-09-13
509886.652907850,1337122.527440790,84,2011-09-13
511190.343129773,1341930.831013610,84,2011-09-13
516781.021581795,1338581.739329080,84,2011-09-13
516784.396522707,1338577.428268420,84,2011-09-13
516210.524449514,1340644.565490850,84,2011-09-13
516215.621292196,1340183.783089860,84,2011-09-13
514745.716133057,1341919.718529430,84,2011-09-13
510247.230457661,1336751.727499940,84,2011-09-13
509980.613327165,1336871.202268010,84,2011-09-13
511488.347178014,1339107.379426520,85,2011-09-14
510891.337304085,1341245.049971710,85,2011-09-14
510962.259238604,1342975.194023570,85,2011-09-14
509439.976400262,1335578.749079320,85,2011-09-14
510776.755652157,1341753.243652140,85,2011-09-14
510886.441914966,1341243.390026160,85,2011-09-14
508226.009579206,1336943.288676440,85,2011-09-14
509198.551632299,1335928.903698390,85,2011-09-14
511322.100365356,1337478.171159890,85,2011-09-14
509469.652252243,1336252.733954220,85,2011-09-14
511351.557907118,1341193.531007700,85,2011-09-14
510974.157952052,1338199.718534060,85,2011-09-14
517083.424130488,1337812.135549910,86,2011-09-15
501905.480218507,1339459.139578730,86,2011-09-15
511696.049535976,1336814.025972660,86,2011-09-15
506462.653714507,1337542.386781780,86,2011-09-15
508813.466478418,1337035.061934330,86,2011-09-15
511742.834432388,1337594.617068360,86,2011-09-15
517082.660107726,1337817.221843310,86,2011-09-15
510671.331374763,1341328.039470650,86,2011-09-15
516342.742922672,1334139.799030870,86,2011-09-15
501892.423757192,1339455.380504470,86,2011-09-15
501918.646076626,1339475.725836110,86,2011-09-15
501794.834381856,1339580.450332970,86,2011-09-15
511741.528720919,1337594.616697010,86,2011-09-15
517078.414671594,1337821.311306500,86,2011-09-15
501914.185229038,1339476.721256770,86,2011-09-15
512969.094185862,1340995.525124080,87,2011-09-16
510784.275387989,1341702.047291210,87,2011-09-16
513739.011174981,1338942.770396350,87,2011-09-16
516183.147650636,1342051.567501540,87,2011-09-16
513187.877674630,1340364.742000230,87,2011-09-16
514436.639333562,1341615.949265500,87,2011-09-16
509720.354644598,1337787.845285810,87,2011-09-16
513095.709281341,1340411.597025100,87,2011-09-16
513096.689642577,1340408.058809760,87,2011-09-16
509717.961191478,1337786.296660820,87,2011-09-16
510116.104281140,1340571.101471600,87,2011-09-16
510644.714188760,1341175.986230730,94,2011-09-23
516128.096194330,1336020.766402270,94,2011-09-23
511680.651746264,1340475.298855440,94,2011-09-23
514315.292684149,1339092.150340740,94,2011-09-23
510630.785218310,1341188.367666040,94,2011-09-23
511992.244658151,1336041.384807520,94,2011-09-23
509862.251266643,1338233.399566810,94,2011-09-23
509868.670433608,1338235.391411620,94,2011-09-23
510630.567352326,1341189.473405660,94,2011-09-23
509864.209986727,1338232.515367070,94,2011-09-23
515297.834906798,1336024.289899590,97,2011-09-26
513724.427468903,1330880.783279130,97,2011-09-26
515141.723876744,1331823.553829400,97,2011-09-26
513684.016439327,1332852.277972240,97,2011-09-26
512792.868120301,1334112.800795640,97,2011-09-26
513985.207996829,1330232.331574020,97,2011-09-26
517368.412708761,1335245.172498740,97,2011-09-26
517159.837463957,1335649.794214890,97,2011-09-26
513576.256880422,1336693.643430750,98,2011-09-27
512538.325021890,1334490.015928870,98,2011-09-27
509741.277205095,1331108.002371860,98,2011-09-27
509745.303809960,1331108.998449070,98,2011-09-27
501994.390658544,1337416.739835830,98,2011-09-27
511396.297104015,1341503.497228820,98,2011-09-27
511393.250059673,1341506.371459720,98,2011-09-27
502113.767858186,1337736.971674170,98,2011-09-27
501943.690341911,1337527.763440150,98,2011-09-27
501990.691065210,1337415.413050630,98,2011-09-27
499024.315669321,1339673.496463790,98,2011-09-27
512538.432915572,1334493.001593220,98,2011-09-27
501989.711844866,1337416.961199980,98,2011-09-27
501943.690538950,1337532.076021900,98,2011-09-27
508712.711407453,1342373.586761520,99,2011-09-28
509806.456032831,1341103.471230610,99,2011-09-28
509806.671146533,1341114.750370100,99,2011-09-28
510082.369485490,1342027.423823370,99,2011-09-28
509802.863104951,1341115.523588720,99,2011-09-28
509794.704083952,1341112.314996880,99,2011-09-28
519552.800578613,1333302.746804250,99,2011-09-28
509810.915200535,1341110.217550450,99,2011-09-28
516813.022742005,1339509.846687190,99,2011-09-28
513243.729041747,1336032.599127370,99,2011-09-28
512644.257566244,1339863.420006140,99,2011-09-28
514103.155821394,1337812.780942890,99,2011-09-28
518672.199527650,1337697.360487410,100,2011-09-29
514493.849216345,1332131.265508800,100,2011-09-29
514494.940541394,1332123.193665670,100,2011-09-29
516274.983522398,1337047.557907740,100,2011-09-29
512131.438034600,1332310.051876290,100,2011-09-29
513013.858314686,1336195.737782600,100,2011-09-29
508116.224659921,1344265.498302160,100,2011-09-29
516971.494334787,1337028.740186120,100,2011-09-29
517394.943845193,1338498.316122320,100,2011-09-29
513296.711484242,1332500.283720380,100,2011-09-29
508061.396719711,1344268.253899970,100,2011-09-29
511319.695127805,1341140.112522200,101,2011-09-30
511320.241925240,1341129.718209680,101,2011-09-30
511315.890132940,1341129.495872270,101,2011-09-30
511315.999078958,1341128.943004930,101,2011-09-30
512938.456635088,1341865.222358010,101,2011-09-30
508443.555688919,1336760.317302050,101,2011-09-30
513249.119437732,1336507.980343470,101,2011-09-30
514420.456380973,1335738.875798430,101,2011-09-30
510574.904890909,1338362.722194890,104,2011-10-03
512795.580853711,1336182.176587200,104,2011-10-03
515489.740041352,1337724.191178380,104,2011-10-03
516822.245439478,1335265.708004330,104,2011-10-03
513573.957862666,1335160.021757780,104,2011-10-03
511214.767541080,1341319.554605210,104,2011-10-03
511221.729631129,1341322.652690320,104,2011-10-03
512998.595239582,1336951.319667760,104,2011-10-03
513250.147500656,1336037.466753820,104,2011-10-03
513245.139455980,1336045.095032070,104,2011-10-03
512793.405941662,1336177.863309410,104,2011-10-03
510588.741810829,1338287.421190080,104,2011-10-03
510580.235728452,1338365.487981440,104,2011-10-03
513594.558484717,1339142.204911830,104,2011-10-03
516904.698673059,1334857.266402460,104,2011-10-03
516899.475945332,1334855.937065210,104,2011-10-03
516491.923824065,1339805.833721440,105,2011-10-04
516493.445516283,1339809.262361220,105,2011-10-04
516490.291066028,1339807.491686080,105,2011-10-04
510533.160955892,1340437.510012040,105,2011-10-04
510533.594800932,1340443.039083060,105,2011-10-04
510530.875667510,1340439.610460780,105,2011-10-04
508169.119993715,1337491.640695810,105,2011-10-04
510492.669414743,1338271.142608670,105,2011-10-04
509492.538301463,1338171.506369210,105,2011-10-04
511240.357704956,1341233.088386180,105,2011-10-04
511213.346948250,1340528.801286160,105,2011-10-04
511238.397332137,1341240.717837210,105,2011-10-04
510609.084663671,1338303.681329620,105,2011-10-04
511014.486799027,1337510.931620730,106,2011-10-05
509190.500677650,1335921.935627800,106,2011-10-05
511010.460643518,1337511.704628430,106,2011-10-05
517100.530018668,1336592.233041280,106,2011-10-05
517107.929105422,1336592.678796390,106,2011-10-05
517108.365694296,1336589.803939560,106,2011-10-05
520358.633702513,1334284.255812860,106,2011-10-05
510627.078287849,1338580.133666230,107,2011-10-06
509776.931129944,1331307.383347960,107,2011-10-06
512043.814892928,1336068.823532360,107,2011-10-06
510625.446366933,1338579.469788130,107,2011-10-06
509728.007540682,1331071.066252880,107,2011-10-06
512760.149923543,1336048.364644620,107,2011-10-06
512038.478216362,1336084.966499810,107,2011-10-06
510625.333765281,1338594.840264910,107,2011-10-06
511185.018238853,1338229.077298340,107,2011-10-06
513738.045942192,1336427.646520800,107,2011-10-06
513305.380897313,1335846.847022620,107,2011-10-06
514824.175963542,1337952.603144070,107,2011-10-06
513550.224521831,1334560.233207780,107,2011-10-06
509458.359436515,1331402.855807700,107,2011-10-06
514770.659783331,1341281.131586100,108,2011-10-07
513603.878175843,1340501.449320290,108,2011-10-07
514252.612598295,1336758.131590900,108,2011-10-07
518437.286498767,1336404.899358570,108,2011-10-07
518444.359230636,1336405.234700640,108,2011-10-07
518449.038790434,1336404.131293640,108,2011-10-07
515115.076577369,1334526.202234710,108,2011-10-07
518452.189429836,1336413.863875520,108,2011-10-07
517196.253423493,1338752.665511920,111,2011-10-10
512795.144429760,1336185.825556360,111,2011-10-10
512630.636648763,1342000.804677070,111,2011-10-10
517201.150435251,1338751.009116130,111,2011-10-10
512793.514685513,1336178.084502250,111,2011-10-10
512626.719433605,1342002.904451660,111,2011-10-10
511565.793322489,1339576.920390730,111,2011-10-10
516595.654244590,1339710.560611670,111,2011-10-10
512628.785247672,1342006.885963720,111,2011-10-10
514093.053731152,1331466.318122420,111,2011-10-10
513504.282901482,1331439.903706310,111,2011-10-10
511575.811845610,1339545.629255540,111,2011-10-10
509594.751805076,1336426.148044950,112,2011-10-11
509596.601400697,1336427.254226820,112,2011-10-11
513627.974401976,1335976.887749060,112,2011-10-11
515743.524210168,1335286.468229890,112,2011-10-11
513631.346060708,1335981.533241330,112,2011-10-11
515745.048539429,1335284.367865340,112,2011-10-11
513906.617834688,1335152.950905120,112,2011-10-11
512697.905238668,1336056.306586860,112,2011-10-11
513899.650981382,1335159.914898640,112,2011-10-11
511865.685259819,1341717.821690370,112,2011-10-11
513287.527855510,1334572.418129550,113,2011-10-12
512609.300040356,1336498.816060280,113,2011-10-12
511261.066661803,1339473.445373740,113,2011-10-12
511745.754205352,1336893.104099850,113,2011-10-12
511745.537902301,1336888.459717290,113,2011-10-12
512490.812183045,1336466.932398420,113,2011-10-12
510418.783268604,1338297.553203410,113,2011-10-12
510422.480943744,1338304.852314460,113,2011-10-12
510434.231929790,1338305.408033640,113,2011-10-12
512403.223430692,1335736.641500670,113,2011-10-12
512406.053530283,1335733.767313320,113,2011-10-12
509829.463597421,1335926.381709010,113,2011-10-12
511831.593803287,1336938.244897370,113,2011-10-12
513970.757336193,1335329.347378420,113,2011-10-12
510777.304386833,1335692.398783760,114,2011-10-13
510785.470198830,1335674.155309750,114,2011-10-13
510787.424380374,1335692.069594060,114,2011-10-13
514578.094304658,1337555.197482980,114,2011-10-13
514578.094304658,1337555.197482980,114,2011-10-13
514208.117562392,1335547.163626220,114,2011-10-13
514580.044976103,1337575.987114010,114,2011-10-13
514580.482020764,1337571.232374410,114,2011-10-13
512936.431772826,1334028.364650270,114,2011-10-13
514018.486107482,1339063.401521900,114,2011-10-13
514848.188416430,1342505.719360520,114,2011-10-13
514293.621929140,1336205.030011720,114,2011-10-13
513259.853090308,1336299.321220550,114,2011-10-13
513182.284069355,1340825.192660990,114,2011-10-13
511102.843832270,1339565.184075400,114,2011-10-13
513187.399027350,1340820.771192760,114,2011-10-13
513765.746975683,1336868.314018970,114,2011-10-13
513262.895323839,1336312.923466150,114,2011-10-13
514561.028860329,1337221.794752510,115,2011-10-14
514563.313340364,1337223.233148290,115,2011-10-14
510969.904675542,1341600.251198770,115,2011-10-14
512452.413249623,1335720.622648970,115,2011-10-14
515980.692063253,1336435.927863010,115,2011-10-14
512150.885947630,1332419.198878970,115,2011-10-14
514039.241970398,1337631.518445460,115,2011-10-14
513470.596587419,1339876.961626590,118,2011-10-17
514654.099720750,1335984.449681500,118,2011-10-17
512226.695760613,1333290.692970970,118,2011-10-17
512488.309697812,1332236.956617830,118,2011-10-17
516197.273351115,1335084.965313560,118,2011-10-17
513480.715152624,1339876.743942660,118,2011-10-17
515674.220179990,1336562.190620000,118,2011-10-17
511106.437542438,1341616.652651440,119,2011-10-18
514101.816489207,1341785.343504100,119,2011-10-18
516508.119168978,1339597.730461810,119,2011-10-18
514090.935398928,1341789.983872380,119,2011-10-18
516505.618347036,1339594.080226740,119,2011-10-18
515857.453951829,1341461.706730790,119,2011-10-18
513694.793341410,1341236.723599460,119,2011-10-18
515852.556760370,1341465.022039100,119,2011-10-18
512179.946335689,1339691.879325580,119,2011-10-18
512551.411990403,1341379.212768300,119,2011-10-18
513703.388961474,1341234.625609840,119,2011-10-18
510447.980726190,1339497.123259160,119,2011-10-18
514981.788911343,1341116.008418340,119,2011-10-18
510443.641572521,1335373.628207550,120,2011-10-19
511075.032885819,1339403.620491270,120,2011-10-19
511075.250288063,1339404.394602970,120,2011-10-19
512004.895864519,1338912.243659220,120,2011-10-19
510551.625258364,1334776.307045290,120,2011-10-19
514143.801758981,1338838.418237980,120,2011-10-19
510451.692889632,1335378.495616080,120,2011-10-19
508901.898763504,1336624.056299400,121,2011-10-20
508913.432480634,1336626.380635570,121,2011-10-20
510935.360763931,1339707.677112330,121,2011-10-20
510933.508887948,1339716.412396600,121,2011-10-20
510296.708429128,1338270.985168920,121,2011-10-20
514678.653147885,1341190.973807150,121,2011-10-20
509958.048798903,1336080.667899000,121,2011-10-20
511641.560453731,1337496.836496470,122,2011-10-21
511646.235537748,1337510.107304240,122,2011-10-21
510942.662724193,1339238.159540090,122,2011-10-21
513120.446411653,1334370.334798770,122,2011-10-21
512837.122421702,1332186.863426200,122,2011-10-21
510834.108920054,1342533.617242330,122,2011-10-21
510828.560825678,1342532.620614200,122,2011-10-21
514613.365631090,1338937.230388970,122,2011-10-21
514630.117839294,1338946.857184310,122,2011-10-21
512346.567742084,1332390.838893350,122,2011-10-21
513838.181198034,1335431.585692900,125,2011-10-24
511338.105691817,1337440.136277460,125,2011-10-24
518471.702623381,1338260.769838490,125,2011-10-24
515140.763073971,1341331.701570210,125,2011-10-24
517824.542429815,1335095.557038460,125,2011-10-24
510364.670831091,1339360.095625870,125,2011-10-24
510364.776734965,1339372.259365360,125,2011-10-24
510371.194250175,1339380.001441010,125,2011-10-24
513842.968608771,1335433.135496400,125,2011-10-24
510263.620864231,1338314.877303350,125,2011-10-24
516332.810480956,1340157.295344700,125,2011-10-24
512968.371574185,1336202.800007680,125,2011-10-24
517388.957878962,1338501.741239100,126,2011-10-25
513566.439653247,1339593.469284900,126,2011-10-25
513562.522513130,1339594.241983510,126,2011-10-25
512249.810491288,1339647.115730860,126,2011-10-25
512256.122631441,1339641.699252760,126,2011-10-25
510179.249440356,1331928.814910790,126,2011-10-25
511053.694287330,1339870.259356400,126,2011-10-25
510476.598375124,1340833.591356990,126,2011-10-25
512825.232076512,1335335.482527460,126,2011-10-25
509841.485214770,1341118.186001850,127,2011-10-26
511741.201821371,1337596.275290900,127,2011-10-26
511740.550537818,1337590.746149540,127,2011-10-26
509830.278681776,1341120.505693750,127,2011-10-26
515537.337967032,1334170.861415440,127,2011-10-26
517236.177665694,1334593.356979300,127,2011-10-26
513631.312774301,1340763.642618380,127,2011-10-26
513626.523747075,1340769.169918040,127,2011-10-26
515532.547393350,1334176.720132520,127,2011-10-26
513910.077718914,1341604.034363280,127,2011-10-26
512203.577703536,1339982.709965350,127,2011-10-26
507893.162853634,1344607.153562400,128,2011-10-27
511244.179042195,1340371.786909280,128,2011-10-27
512646.758000814,1339869.723815410,128,2011-10-27
510130.672990180,1340143.826462000,128,2011-10-27
508117.094414545,1344268.705250560,128,2011-10-27
517235.635324453,1334589.597036450,128,2011-10-27
509935.840851645,1336611.442105860,128,2011-10-27
509938.995608912,1336615.091918200,128,2011-10-27
509721.319115745,1331301.510656730,128,2011-10-27
512489.079310904,1341706.729613060,128,2011-10-27
514594.050175417,1341370.080148590,128,2011-10-27
511886.153817797,1342414.920471520,129,2011-10-28
511897.795225377,1342412.491105150,129,2011-10-28
511197.424084119,1339856.143167050,129,2011-10-28
512648.466874062,1334094.841309110,129,2011-10-28
510325.566325485,1336329.776399310,129,2011-10-28
516431.921616551,1340906.293927980,129,2011-10-28
516492.475046928,1335137.398702910,129,2011-10-28
516878.748923869,1339251.563213900,132,2011-10-30
509092.113268660,1336015.908401220,132,2011-10-30
509092.221695762,1336017.898843560,132,2011-10-30
509094.288210889,1336022.875299410,132,2011-10-30
513697.473230718,1336696.339511530,132,2011-10-30
512781.876980756,1336842.882167490,132,2011-10-30
514731.195691639,1337256.028744390,132,2011-10-30
514285.058277712,1337587.597879250,132,2011-10-30
512061.013805983,1336047.929162670,134,2011-11-01
514396.335273895,1335933.707107750,134,2011-11-01
516283.500089821,1337229.464462880,134,2011-11-01
511863.290380348,1341722.686491850,134,2011-11-01
514010.967224778,1340600.009407190,134,2011-11-01
513988.121732890,1340594.029865860,134,2011-11-01
517384.530235755,1334299.507646800,134,2011-11-01
514273.913042901,1341827.205881340,135,2011-11-02
510336.704125628,1341210.633328570,135,2011-11-02
510339.315755242,1341208.422362450,135,2011-11-02
514683.192232338,1335883.059786860,135,2011-11-02
509059.197412853,1339096.966525070,135,2011-11-02
514683.628426604,1335880.627214080,135,2011-11-02
516866.928655299,1336547.451437180,135,2011-11-02
512782.902155918,1336358.324972730,135,2011-11-02
513759.147886755,1334594.143078980,135,2011-11-02
516859.743546824,1336554.967543000,135,2011-11-02
513761.429653176,1334603.985408860,135,2011-11-02
518576.968357817,1334355.385456810,136,2011-11-03
508117.196294148,1340972.111682930,136,2011-11-03
514369.926098405,1332040.986929470,136,2011-11-03
512165.102173067,1332920.346134700,136,2011-11-03
508141.781610611,1340989.034326040,136,2011-11-03
518565.335816498,1334333.263663060,136,2011-11-03
511819.501426498,1342286.960750970,136,2011-11-03
516858.307486918,1337078.780692300,139,2011-11-06
515433.526536596,1334159.318697830,139,2011-11-06
513674.076163729,1342918.851665820,139,2011-11-06
510959.647076962,1332015.477739140,139,2011-11-06
514829.183572821,1335984.295925760,139,2011-11-06
501638.986046082,1338795.125603780,139,2011-11-06
516537.950764671,1334916.260735710,139,2011-11-06
510963.675878713,1332007.295950430,139,2011-11-06
515422.426605805,1334159.535332660,139,2011-11-06
513661.234202302,1342932.448448000,139,2011-11-06
512109.145048224,1330410.414057490,140,2011-11-07
518047.341785500,1336096.518917430,140,2011-11-07
513717.333589019,1334982.813505440,140,2011-11-07
516328.028920931,1340144.466025570,140,2011-11-07
513721.031959529,1334987.016802560,140,2011-11-07
513132.137657692,1334885.525970230,140,2011-11-07
512383.527382487,1332528.631283090,140,2011-11-07
512109.043098451,1330387.081939500,140,2011-11-07
518044.843704561,1336087.118443830,140,2011-11-07
510956.926789356,1332013.707781050,140,2011-11-07
516315.192310588,1340140.368943880,140,2011-11-07
517426.653381397,1335196.766446960,141,2011-11-08
511943.997013215,1332066.170804190,141,2011-11-08
517203.000538570,1338750.125348330,143,2011-11-10
517190.489129953,1338747.576160070,143,2011-11-10
508183.005919001,1341047.648126690,143,2011-11-10
517197.148633160,1339396.238064310,143,2011-11-10
512518.015820437,1336816.702438760,143,2011-11-10
513131.264508871,1334893.376788160,143,2011-11-10
509823.940881697,1335803.969589890,146,2011-11-13
516599.024118972,1339717.196889340,146,2011-11-13
511076.024794132,1336032.616374270,146,2011-11-13
515740.442670751,1339005.245789930,146,2011-11-13
512647.988531735,1334924.625408670,146,2011-11-13
515332.044057006,1335384.824837630,146,2011-11-13
516470.169899439,1334148.148571450,146,2011-11-13
512647.230828983,1334911.798011900,146,2011-11-13
500025.439648659,1340040.602462480,147,2011-11-14
516300.740858957,1339601.177311520,147,2011-11-14
519846.752618567,1334059.159351870,147,2011-11-14
516306.301895431,1339573.534899640,147,2011-11-14
512915.528448915,1336077.054482780,147,2011-11-14
515171.268103890,1339597.607169730,147,2011-11-14
512915.204079342,1336070.640793270,147,2011-11-14
515189.001992901,1339599.715286130,148,2011-11-15
515686.664611005,1335161.268983340,148,2011-11-15
516486.931216172,1339778.297221610,148,2011-11-15
510839.293764351,1337977.088152590,148,2011-11-15
516479.748011236,1339783.491259120,148,2011-11-15
516466.444368655,1339850.717638470,148,2011-11-15
516461.330469052,1339851.268263850,148,2011-11-15
516466.443680792,1339852.265750220,148,2011-11-15
514030.005797027,1334582.849894980,148,2011-11-15
513830.922477251,1342082.594106430,149,2011-11-16
513837.012987011,1342087.904091430,149,2011-11-16
513162.287121041,1339125.360500420,149,2011-11-16
512633.817951942,1336387.691794600,150,2011-11-17
513353.680868961,1335888.883356060,150,2011-11-17
513079.077725224,1335744.817843310,153,2011-11-20
513078.638022962,1335758.308339780,153,2011-11-20
513076.689444524,1335727.566729920,153,2011-11-20
515693.146982192,1334489.835741560,153,2011-11-20
512542.533146781,1334955.775718610,153,2011-11-20
